http://www.wikidata.org/entity/Q17346715,Baltimore Pictures,Company
http://www.wikidata.org/entity/Q467348,American Zoetrope,Company
http://www.wikidata.org/entity/Q913462,Gaumont Film Company,Company
http://www.wikidata.org/entity/Q1322641,France 3,Company
http://www.wikidata.org/entity/Q1374418,Eurimages,Company
http://www.wikidata.org/entity/Q3177524,Jersey Films,Company
http://www.wikidata.org/entity/Q17091909,Nomura Babcock & Brown,Company
http://www.wikidata.org/entity/Q2748878,A. Film A/S,Company
http://www.wikidata.org/entity/Q3425474,Renn Productions,Company
http://www.wikidata.org/entity/Q1108255,Film4,Company
http://www.wikidata.org/entity/Q615141,Outlaw Productions,Company
http://www.wikidata.org/entity/Q5063029,Centropolis Entertainment,Company
http://www.wikidata.org/entity/Q5448979,Film Victoria,Company
http://www.wikidata.org/entity/Q736464,Hanna-Barbera,Company
http://www.wikidata.org/entity/Q908662,Dimension Films,Company
http://www.wikidata.org/entity/Q5223268,Dark Horse Entertainment,Company
http://www.wikidata.org/entity/Q5448886,Film4 Productions,Company
http://www.wikidata.org/entity/Q501070,Channel 4,Company
http://www.wikidata.org/entity/Q25557249,Edward S. Feldman Productions,Company
http://www.wikidata.org/entity/Q6184876,Jersey Group,Company
http://www.wikidata.org/entity/Q7009848,New Line Cinema's House Of Horror,Company
http://www.wikidata.org/entity/Q7969706,Warner Bros. Family Entertainment,Company
http://www.wikidata.org/entity/Q3381138,Renaissance Pictures,Company
http://www.wikidata.org/entity/Q17346576,Largo Entertainment,Company
http://www.wikidata.org/entity/Q2865801,Artisan Entertainment,Company
http://www.wikidata.org/entity/Q5035871,Capitol Films,Company
http://www.wikidata.org/entity/Q23633,Hbo,Company
http://www.wikidata.org/entity/Q6083450,Island World,Company
http://www.wikidata.org/entity/Q1579809,Tribeca Productions,Company
http://www.wikidata.org/entity/Q891732,Orion Pictures,Company
http://www.wikidata.org/entity/Q3149951,Itc Entertainment,Company
http://www.wikidata.org/entity/Q564960,Constantin Film,Company
http://www.wikidata.org/entity/Q622668,Village Roadshow Pictures,Company
http://www.wikidata.org/entity/Q17032103,Thin Man Films,Company
http://www.wikidata.org/entity/Q4036210,Ciby 2000,Company
http://www.wikidata.org/entity/Q4824145,Australian Film Commission,Company
http://www.wikidata.org/entity/Q2407366,Merchant Ivory Productions,Company
http://www.wikidata.org/entity/Q812893,Beacon Pictures,Company
http://www.wikidata.org/entity/Q4732569,Allied Filmmakers,Company
http://www.wikidata.org/entity/Q3703758,Davis-Films,Company
http://www.wikidata.org/entity/Q3486223,Skellington Productions,Company
http://www.wikidata.org/entity/Q3546604,Telefilm Canada,Company
http://www.wikidata.org/entity/Q371400,Turner Entertainment,Company
http://www.wikidata.org/entity/Q963204,The Kushner-Locke Company,Company
http://www.wikidata.org/entity/Q17295769,Great Oaks Productions,Company
http://www.wikidata.org/entity/Q2384316,Tig Productions,Company
http://www.wikidata.org/entity/Q17335705,Pacific Western Productions,Company
http://www.wikidata.org/entity/Q25917011,Silver Screen Partners Iv,Company
http://www.wikidata.org/entity/Q7414,The Walt Disney Company,Company
http://www.wikidata.org/entity/Q3298971,"Warner Bros.-Seven Arts, Inc.",Company
http://www.wikidata.org/entity/Q3005562,Cruise/Wagner Productions,Company
http://www.wikidata.org/entity/Q1321379,Lakeshore Entertainment,Company
http://www.wikidata.org/entity/Q17345595,Northern Lights Entertainment,Company
http://www.wikidata.org/entity/Q9531,Bbc,Company
http://www.wikidata.org/entity/Q25929166,Silver Screen Partners Iii,Company
http://www.wikidata.org/entity/Q3960839,Silvio Berlusconi Communications,Company
http://www.wikidata.org/entity/Q301092,Aardman Animations,Company
http://www.wikidata.org/entity/Q735670,Production I.G,Company
http://www.wikidata.org/entity/Q5684820,Hawk Films,Company
http://www.wikidata.org/entity/Q17387231,Highschool Sweethearts,Company
http://www.wikidata.org/entity/Q3008749,Mandalay Entertainment,Company
http://www.wikidata.org/entity/Q4968078,Brillstein Entertainment Partners,Company
http://www.wikidata.org/entity/Q6917750,Motion Picture Corporation Of America,Company
http://www.wikidata.org/entity/Q953040,Fox Searchlight Pictures,Company
http://www.wikidata.org/entity/Q1785329,Nickelodeon Movies,Company
http://www.wikidata.org/entity/Q7295254,Rastar,Company
http://www.wikidata.org/entity/Q122549,Shochiku,Company
http://www.wikidata.org/entity/Q632323,Summit Entertainment,Company
http://www.wikidata.org/entity/Q267282,Rko Pictures,Company
http://www.wikidata.org/entity/Q456294,The Mirisch Company,Company
http://www.wikidata.org/entity/Q540122,Selznick International Pictures,Company
http://www.wikidata.org/entity/Q2756484,Monogram Pictures,Company
http://www.wikidata.org/entity/Q774682,Republic Pictures,Company
http://www.wikidata.org/entity/Q5903471,Horizon Pictures,Company
http://www.wikidata.org/entity/Q4829081,Avnet–Kerner Productions,Company
http://www.wikidata.org/entity/Q48340,Cnn,Company
http://www.wikidata.org/entity/Q3532837,Touchwood Pacific Partners,Company
http://www.wikidata.org/entity/Q17335567,Gordon Company,Company
http://www.wikidata.org/entity/Q1033488,Handmade Films,Company
http://www.wikidata.org/entity/Q3784765,Hemdale Film Corporation,Company
http://www.wikidata.org/entity/Q11887890,Phoenix Pictures,Company
http://www.wikidata.org/entity/Q649649,Focus Features,Company
http://www.wikidata.org/entity/Q1544011,Pathé,Company
http://www.wikidata.org/entity/Q2138792,Goldcrest Films,Company
http://www.wikidata.org/entity/Q214683,Tf1,Company
http://www.wikidata.org/entity/Q5120868,Cineplex Odeon Films,Company
http://www.wikidata.org/entity/Q4980924,Bryna Productions,Company
http://www.wikidata.org/entity/Q21729773,Fantasy Films Productions,Company
http://www.wikidata.org/entity/Q1706678,Brandywine Productions,Company
http://www.wikidata.org/entity/Q2861044,Argos Films,Company
http://www.wikidata.org/entity/Q17371439,Dino De Laurentiis Corporation,Company
http://www.wikidata.org/entity/Q5448985,Film Workshop,Company
http://www.wikidata.org/entity/Q7247721,Producers Sales Organization,Company
http://www.wikidata.org/entity/Q648034,Bavaria Film,Company
http://www.wikidata.org/entity/Q141336,Mosfilm,Company
http://www.wikidata.org/entity/Q3677221,Cineriz,Company
http://www.wikidata.org/entity/Q3704004,De Laurentiis Entertainment Group,Company
http://www.wikidata.org/entity/Q4353408,Emi Films,Company
http://www.wikidata.org/entity/Q507269,"Bandai Co., Ltd.",Company
http://www.wikidata.org/entity/Q875920,TōHō,Company
http://www.wikidata.org/entity/Q1054807,Tms Entertainment,Company
http://www.wikidata.org/entity/Q177955,Sf Studios,Company
http://www.wikidata.org/entity/Q1152955,Lorimar Television,Company
http://www.wikidata.org/entity/Q465224,American International Pictures,Company
http://www.wikidata.org/entity/Q4863766,Barris Industries,Company
http://www.wikidata.org/entity/Q6805494,Media Home Entertainment,Company
http://www.wikidata.org/entity/Q7566109,South Australian Film Corporation,Company
http://www.wikidata.org/entity/Q191158,Zentropa,Company
http://www.wikidata.org/entity/Q678058,1492 Pictures,Company
http://www.wikidata.org/entity/Q778792,Rso Records,Company
http://www.wikidata.org/entity/Q17335612,Vinyl Films,Company
http://www.wikidata.org/entity/Q1111024,Mtv Films,Company
http://www.wikidata.org/entity/Q17295709,Scott Rudin Productions,Company
http://www.wikidata.org/entity/Q1325985,The Movie Network,Company
http://www.wikidata.org/entity/Q822314,Sony Pictures,Company
http://www.wikidata.org/entity/Q3739211,Fandango,Company
http://www.wikidata.org/entity/Q5593631,Gramercy Pictures,Company
http://www.wikidata.org/entity/Q3808345,Jim Henson Pictures,Company
http://www.wikidata.org/entity/Q3422434,Recorded Picture Company,Company
http://www.wikidata.org/entity/Q1054221,National Center Of Cinematography And The Moving Image,Company
http://www.wikidata.org/entity/Q3476213,Scott Free Productions,Company
http://www.wikidata.org/entity/Q3285496,Mandeville Films,Company
http://www.wikidata.org/entity/Q10748653,Alliance Atlantis,Company
http://www.wikidata.org/entity/Q192557,Dreamworks,Company
http://www.wikidata.org/entity/Q5582745,Good Machine,Company
http://www.wikidata.org/entity/Q3282004,Tiger Aspect Productions,Company
http://www.wikidata.org/entity/Q17335699,Lawrence Gordon Productions,Company
http://www.wikidata.org/entity/Q540590,Mutual Film,Company
http://www.wikidata.org/entity/Q3080177,Fox Animation Studios,Company
http://www.wikidata.org/entity/Q662081,Hbo Films,Company
http://www.wikidata.org/entity/Q260528,British Film Institute,Company
http://www.wikidata.org/entity/Q8023804,Winchester Films,Company
http://www.wikidata.org/entity/Q644711,Flower Films,Company
http://www.wikidata.org/entity/Q922453,Mr. Mudd,Company
http://www.wikidata.org/entity/Q3745392,Film Finance Corporation Australia,Company
http://www.wikidata.org/entity/Q806252,Bandai Visual,Company
http://www.wikidata.org/entity/Q1324070,El Deseo,Company
http://www.wikidata.org/entity/Q8071490,Zide/Perry Productions,Company
http://www.wikidata.org/entity/Q2893859,Ten Thirteen Productions,Company
http://www.wikidata.org/entity/Q515869,Lions Gate Entertainment,Company
http://www.wikidata.org/entity/Q17386194,Friendly Productions,Company
http://www.wikidata.org/entity/Q7411497,Samuel Goldwyn Productions,Company
http://www.wikidata.org/entity/Q3129183,Hecht Hill Lancaster,Company
http://www.wikidata.org/entity/Q2623393,Mirage Studios,Company
http://www.wikidata.org/entity/Q3483998,Silver Screen Partners,Company
http://www.wikidata.org/entity/Q1469675,King Features Syndicate,Company
http://www.wikidata.org/entity/Q512858,Spyglass Entertainment,Company
http://www.wikidata.org/entity/Q7933978,Virgin Produced,Company
http://www.wikidata.org/entity/Q7636396,Sullivan Bluth Studios,Company
http://www.wikidata.org/entity/Q18971,Arthur P. Jacobs,Company
http://www.wikidata.org/entity/Q3067564,New World Pictures,Company
http://www.wikidata.org/entity/Q1200552,Marvel Entertainment,Company
http://www.wikidata.org/entity/Q3046343,Eagle Pictures,Company
http://www.wikidata.org/entity/Q6805440,Media 8 Entertainment,Company
http://www.wikidata.org/entity/Q1136277,Gainsborough Pictures,Company
http://www.wikidata.org/entity/Q30174965,Sherwood Productions,Company
http://www.wikidata.org/entity/Q557387,Original Film,Company
http://www.wikidata.org/entity/Q500088,Dreamworks Animation,Company
http://www.wikidata.org/entity/Q533547,Pacific Data Images,Company
http://www.wikidata.org/entity/Q7391860,Snl Studios,Company
http://www.wikidata.org/entity/Q1155729,Scholastic Corporation,Company
http://www.wikidata.org/entity/Q3854087,Melampo Cinematografica,Company
http://www.wikidata.org/entity/Q7018547,Newmarket Capital Group,Company
http://www.wikidata.org/entity/Q1033465,The Cannon Group,Company
http://www.wikidata.org/entity/Q17335573,Filmcolony,Company
http://www.wikidata.org/entity/Q19616,Rai,Company
http://www.wikidata.org/entity/Q25267477,Jerry Leider Productions,Company
http://www.wikidata.org/entity/Q25267478,Robert Shapiro Productions,Company
http://www.wikidata.org/entity/Q17305153,Di Novi Pictures,Company
http://www.wikidata.org/entity/Q2415769,Heyday Films,Company
http://www.wikidata.org/entity/Q984047,Syncopy Inc.,Company
http://www.wikidata.org/entity/Q4713342,Alcon Entertainment,Company
http://www.wikidata.org/entity/Q16955312,Natural Nylon,Company
http://www.wikidata.org/entity/Q1433745,Hammer Film Productions,Company
http://www.wikidata.org/entity/Q878698,X-Filme Creative Pool,Company
http://www.wikidata.org/entity/Q5685696,Haxan Films,Company
http://www.wikidata.org/entity/Q17387031,Irish Dreamtime,Company
http://www.wikidata.org/entity/Q650867,Madhouse,Company
http://www.wikidata.org/entity/Q17305163,Conundrum Entertainment,Company
http://www.wikidata.org/entity/Q48989,Zdf,Company
http://www.wikidata.org/entity/Q1166160,Dark Castle Entertainment,Company
http://www.wikidata.org/entity/Q182950,Studio Ghibli,Company
http://www.wikidata.org/entity/Q169889,American Broadcasting Company,Company
http://www.wikidata.org/entity/Q947930,"Olm, Inc.",Company
http://www.wikidata.org/entity/Q17387146,Gladden Entertainment,Company
http://www.wikidata.org/entity/Q16993555,Hal Films,Company
http://www.wikidata.org/entity/Q1584317,Happy Madison Productions,Company
http://www.wikidata.org/entity/Q5369517,Embassy Pictures,Company
http://www.wikidata.org/entity/Q17387250,Cube Vision,Company
http://www.wikidata.org/entity/Q17345541,Fortis Films,Company
http://www.wikidata.org/entity/Q3750890,Franchise Pictures,Company
http://www.wikidata.org/entity/Q1148711,Paramount Vantage,Company
http://www.wikidata.org/entity/Q1370297,Screen Gems,Company
http://www.wikidata.org/entity/Q1891982,Nordisk Film,Company
http://www.wikidata.org/entity/Q6047285,Intermedia,Company
http://www.wikidata.org/entity/Q2406051,Tollin/Robbins Productions,Company
http://www.wikidata.org/entity/Q7752106,The Montecito Picture Company,Company
http://www.wikidata.org/entity/Q750438,Astral Media,Company
http://www.wikidata.org/entity/Q2079232,Saturn Films,Company
http://www.wikidata.org/entity/Q6167312,Jay Ward Productions,Company
http://www.wikidata.org/entity/Q24991641,Junction Entertainment,Company
http://www.wikidata.org/entity/Q477943,Bad Hat Harry Productions,Company
http://www.wikidata.org/entity/Q2405352,Imagemovers,Company
http://www.wikidata.org/entity/Q157394,Fantasy Film,Category|Subject|Genre
http://www.wikidata.org/entity/Q188473,Action Film,Category|Genre
http://www.wikidata.org/entity/Q319221,Adventure Film,Category|Genre
http://www.wikidata.org/entity/Q468478,Space Opera,Category|Genre
http://www.wikidata.org/entity/Q471839,Science Fiction Film,Category|Genre
http://www.wikidata.org/entity/Q130232,Drama Film,Category|Genre
http://www.wikidata.org/entity/Q2484376,Thriller Film,Category|Genre
http://www.wikidata.org/entity/Q7444356,Gangster Film,Category|Genre
http://www.wikidata.org/entity/Q52162262,Film Based On Literature,Category|Genre
http://www.wikidata.org/entity/Q20656232,Science Fiction Action Film,Category|Genre
http://www.wikidata.org/entity/Q369747,War Film,Category|Genre
http://www.wikidata.org/entity/Q645928,Biographical Film,Category|Genre
http://www.wikidata.org/entity/Q663106,Buddy Film,Category|Genre
http://www.wikidata.org/entity/Q200092,Horror Film,Category|Subject|Genre
http://www.wikidata.org/entity/Q590103,Psychological Thriller,Category|Genre
http://www.wikidata.org/entity/Q604725,Psychological Horror,Category|Genre
http://www.wikidata.org/entity/Q959790,Crime Film,Category|Genre
http://www.wikidata.org/entity/Q20442589,LGBT-Related Film,Category|Subject|Genre
http://www.wikidata.org/entity/Q586250,Prison Film,Category|Genre
http://www.wikidata.org/entity/Q174526,Cyberpunk,Category|Genre
http://www.wikidata.org/entity/Q1341051,Post-Apocalyptic Film,Category|Genre
http://www.wikidata.org/entity/Q3990883,Action Thriller,Category|Genre
http://www.wikidata.org/entity/Q20443008,Dystopian Film,Category|Genre
http://www.wikidata.org/entity/Q157443,Comedy Film,Category|Genre
http://www.wikidata.org/entity/Q192881,Tragicomedy,Category|Genre
http://www.wikidata.org/entity/Q860626,Romantic Comedy,Category|Genre
http://www.wikidata.org/entity/Q2975633,Coming-Of-Age Story,Category|Subject|Genre
http://www.wikidata.org/entity/Q7168625,Historical Period Drama,Category|Genre
http://www.wikidata.org/entity/Q21401869,Flashback Film,Category|Genre
http://www.wikidata.org/entity/Q182015,Thriller,Category|Genre
http://www.wikidata.org/entity/Q21010853,Drama,Category|Genre
http://www.wikidata.org/entity/Q22981906,Treasure Hunt Film,Category|Genre
http://www.wikidata.org/entity/Q859369,Comedy-Drama,Category|Genre
http://www.wikidata.org/entity/Q186424,Detective Fiction,Category|Genre
http://www.wikidata.org/entity/Q496523,Heist Film,Category|Genre
http://www.wikidata.org/entity/Q1200678,Mystery Film,Category|Genre
http://www.wikidata.org/entity/Q2421031,Neo-Noir,Category|Genre
http://www.wikidata.org/entity/Q1146335,Teen Film,Category|Genre
http://www.wikidata.org/entity/Q2973181,Speculative Fiction Film,Category|Genre
http://www.wikidata.org/entity/Q5778924,Black Comedy Film,Category|Genre
http://www.wikidata.org/entity/Q846544,Disaster Film,Category|Genre
http://www.wikidata.org/entity/Q2447078,Alien Invasion,Category|Subject|Genre
http://www.wikidata.org/entity/Q4984974,Buddy Cop,Category|Genre
http://www.wikidata.org/entity/Q622370,Docudrama,Category|Genre
http://www.wikidata.org/entity/Q15898171,Survival Film,Category|Genre
http://www.wikidata.org/entity/Q17013749,Historical Film,Category|Genre
http://www.wikidata.org/entity/Q1535153,Superhero Film,Category|Genre
http://www.wikidata.org/entity/Q1433443,Peplum Film Genre,Category|Genre
http://www.wikidata.org/entity/Q1919632,Melodrama,Category|Genre
http://www.wikidata.org/entity/Q2297927,Spy Film,Category|Genre
http://www.wikidata.org/entity/Q842256,Musical Film,Category|Genre
http://www.wikidata.org/entity/Q28968511,Traditionally Animated Film,Category|Genre
http://www.wikidata.org/entity/Q172980,Western Film,Category|Genre
http://www.wikidata.org/entity/Q19367312,Crime Thriller,Category|Genre
http://www.wikidata.org/entity/Q2143665,Children's Film,Category|Genre
http://www.wikidata.org/entity/Q191489,Melodrama,Category|Genre
http://www.wikidata.org/entity/Q1054574,Romance Film,Category|Genre
http://www.wikidata.org/entity/Q1342372,Monster Film,Category|Genre
http://www.wikidata.org/entity/Q180774,Dystopia,Category|Genre
http://www.wikidata.org/entity/Q185867,Film Noir,Category|Genre
http://www.wikidata.org/entity/Q1894374,Tech Noir,Category|Genre
http://www.wikidata.org/entity/Q222639,Swashbuckler Film,Category|Genre
http://www.wikidata.org/entity/Q2678111,Action Comedy Film,Category|Genre
http://www.wikidata.org/entity/Q542475,Costume Drama,Category|Genre
http://www.wikidata.org/entity/Q622548,Parody Film,Category|Genre
http://www.wikidata.org/entity/Q10654943,Knight Film,Category|Genre
http://www.wikidata.org/entity/Q28026639,Christmas Film,Category|Genre
http://www.wikidata.org/entity/Q248583,Screwball Comedy Film,Category|Genre
http://www.wikidata.org/entity/Q169672,Samurai Cinema,Category|Genre
http://www.wikidata.org/entity/Q1033891,Martial Arts Film,Category|Genre
http://www.wikidata.org/entity/Q1776156,Girls With Guns,Category|Genre
http://www.wikidata.org/entity/Q2642760,Vigilante Film,Category|Genre
http://www.wikidata.org/entity/Q15858553,Wuxia Film,Category|Genre
http://www.wikidata.org/entity/Q2254193,Rape And Revenge Film,Category|Genre
http://www.wikidata.org/entity/Q202866,Animated Film,Category|Genre
http://www.wikidata.org/entity/Q5151497,Comedy Of Remarriage,Category|Genre
http://www.wikidata.org/entity/Q224700,Comedy Horror,Category|Genre
http://www.wikidata.org/entity/Q1361932,Family Film,Category|Genre
http://www.wikidata.org/entity/Q622291,Political Thriller,Category|Genre
http://www.wikidata.org/entity/Q66948581,Ghost Film,Category|Genre
http://www.wikidata.org/entity/Q652256,Epic Film,Category|Genre
http://www.wikidata.org/entity/Q2137852,Vampire Film,Category|Genre
http://www.wikidata.org/entity/Q21192427,Fictional Crossover,Category|Genre
http://www.wikidata.org/entity/Q3745430,Satirical Film,Category|Genre
http://www.wikidata.org/entity/Q761469,Comic Science Fiction,Category|Genre
http://www.wikidata.org/entity/Q580850,Techno-Thriller,Category|Genre
http://www.wikidata.org/entity/Q7210294,Political Drama,Category|Genre
http://www.wikidata.org/entity/Q24925,Science Fiction,Category|Genre
http://www.wikidata.org/entity/Q904447,Military Science Fiction,Category|Genre
http://www.wikidata.org/entity/Q25110269,Live-Action/Animated Film,Category|Genre
http://www.wikidata.org/entity/Q599558,Erotic Film,Category|Genre
http://www.wikidata.org/entity/Q853630,Slasher Film,Category|Genre
http://www.wikidata.org/entity/Q1615638,Submarine Film,Category|Genre
http://www.wikidata.org/entity/Q643873,Legal Drama,Category|Genre
http://www.wikidata.org/entity/Q15637301,Fantasy Anime And Manga,Category|Genre
http://www.wikidata.org/entity/Q3272147,Found Footage,Category|Genre
http://www.wikidata.org/entity/Q624771,Slapstick,Category|Genre
http://www.wikidata.org/entity/Q3072039,Trial Film,Category|Genre
http://www.wikidata.org/entity/Q1788980,Crime-Comedy Film,Category|Genre
http://www.wikidata.org/entity/Q5897543,Hood Film,Category|Genre
http://www.wikidata.org/entity/Q12912091,Fiction Film,Category|Genre
http://www.wikidata.org/entity/Q5442753,Female Buddy Film,Category|Genre
http://www.wikidata.org/entity/Q883179,Blaxploitation,Category|Genre
http://www.wikidata.org/entity/Q628165,Road Movie,Category|Genre
http://www.wikidata.org/entity/Q212781,Spaghetti Western,Category|Genre
http://www.wikidata.org/entity/Q459435,Mockumentary,Category|Genre
http://www.wikidata.org/entity/Q1339864,Sports Film,Category|Genre
http://www.wikidata.org/entity/Q2439025,Erotic Thriller,Category|Genre
http://www.wikidata.org/entity/Q3072049,Zombie Film,Category|Genre
http://www.wikidata.org/entity/Q2743,Musical,Category|Genre
http://www.wikidata.org/entity/Q132311,Fantasy,Category|Genre
http://www.wikidata.org/entity/Q5769663,Gothic Horror Film,Category|Genre
http://www.wikidata.org/entity/Q16950433,Comedy Thriller,Category|Genre
http://www.wikidata.org/entity/Q1257444,Film Adaptation,Category|Genre
http://www.wikidata.org/entity/Q2991560,Sex Comedy,Category|Genre
http://www.wikidata.org/entity/Q93204,Documentary Film,Category|Genre
http://www.wikidata.org/entity/Q3072043,Dance Film,Category|Genre
http://www.wikidata.org/entity/Q9503,Suspense,Category|Genre
http://www.wikidata.org/entity/Q20650540,Anime Film,Category|Genre
http://www.wikidata.org/entity/Q217199,Soundtrack,Category|Genre
http://www.wikidata.org/entity/Q63860397,Steampunk Film,Category|Genre
http://www.wikidata.org/entity/Q197949,Post-Apocalyptic Fiction,Category|Genre
http://www.wikidata.org/entity/Q1747837,Zombie Comedy,Category|Genre
http://www.wikidata.org/entity/Q492264,Film Score,Category|Genre
http://www.wikidata.org/entity/Q4774498,Anti-War Film,Category|Genre
http://www.wikidata.org/entity/Q4235011,Space Western,Category|Genre
http://www.wikidata.org/entity/Q16861950,Mysticism,Category|Genre
http://www.wikidata.org/entity/Q20656352,Alternate History Film,Category|Genre
http://www.wikidata.org/entity/Q28968258,Computer-Animated Film,Category|Genre
http://www.wikidata.org/entity/Q2973201,Political Cinema,Category|Genre
http://www.wikidata.org/entity/Q1107,Anime,Category|Genre
http://www.wikidata.org/entity/Q15637299,Drama Anime And Manga,Category|Genre
http://www.wikidata.org/entity/Q1538137,Gore,Category|Genre
http://www.wikidata.org/entity/Q909586,Splatter Film,Category|Genre
http://www.wikidata.org/entity/Q5258881,Werewolf Film,Category|Genre
http://www.wikidata.org/entity/Q2292320,Sexploitation Film,Category|Genre
http://www.wikidata.org/entity/Q1135802,Art Film,Category|Genre
http://www.wikidata.org/entity/Q1065444,Kaiju,Category|Genre
